date,id,link,local,text,title
 28/07/16 às 22h12,ID: 20024649,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/revalidacao-do-cartao-bom-escolar_5v_eGATYz0ULtZS-/, São Bernardo do Campo - SP,"Boa Noite. Estou ha quase dois meses tentando revalidar o cartão bom escolar do meu filho. Mudei de endereço e desde então nao consigo revalidar. Me pediram para enviar por e-mail passeescolar@emtu.sp.gov.br alguns documentos. enviei por duas vezes, tem mais ou menos uns dois meses e ate agora não solucionaram o meu problema. Disponibilizam um 0800 que não tem cristo que os façam atenderem. Descaso total com os usuários. Nao sei aonde recorrer, pois as aulas do meu filho iniciam nesta próxima segunda dia 01.08 e ate agora não consegui revalidar. Aguardo providencias e retorno.No aguardo.Luciene",REVALIDAÇÃO DO CARTÃO BOM ESCOLAR
 27/07/16 às 16h14,ID: 19993819,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/nao-responder-solicitacoes-feitas_CD_hRzo49bNn4xvl/, São Vicente - SP,"Realizei a solicitação do Passe escolar seguindo todos os passos passados pela empresa, desde cadastro na instituição de ensino, pagamento do boleto, entrega de documentação, após isso foi solicitado um prazo para que pudesse imprimir a carteira de passe pelo site, em posse da carteira fui até o ponto de venda (BR Mobilidade, filial da empresa na região), onde me foi solicitado preenchimento de um outro formulário que seria necessário para fazer a filipeta que é deve ser carimbada mensalmente pela instituição de ensino, fiz essa solicitação no dia 06/06/2016, onde deveria ir retira-lá no dia 13/07/2016, mas desde então todas as vezes que fui lá informaram que a mesma não estava pronta, sem saber me informar o motivo, liguei na central de atendimento (0800) e não consigo falar, pedem então que cadastre um numero de telefone para entrarem em contato e apenas me passam um numero de protocolo desse atendimento, que segue anotado no protocolo de solicitação da filipeta que está em anexo e desde então não retornaram a ligação, fiz uma simples solicitação seguindo todos os passos a mais de 45 dias e não fui atendido, preciso da resolução deste problema tendo em vista que minhas aulas retornam na próxima semana.",Não responder solicitações feitas
 26/07/16 às 14h15,ID: 19964721,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/nao-consigo-a-liberacao-do-passe-livre_H8HWaR636Ukt__bs/, São Bernardo do Campo - SP,"Tentei junto a emtu a liberação do passe livre, e não consegui com a alegação de que estudo no mesmo município em qual está a minha universidade, da qual sou bolsista prouni, portanto tenho direito. Essa alegação da cidade não. Cabível pois segundo a lei do passe livre não há essa restrição, isso é coisa da emtu, e sendo ela uma empresa ela não possui o direito de me tirar o que a lei me garante. Pois eu estudo a mais de dois quilômetros de minha residência, aliás a faculdade fica quase na divisa com Diadema, sendo assim passam mais ônibus intermunicipais do que municipais em frente a faculdade, e além disso conheço outros alunos da faculdade que moram na mesma cidade também e conseguiram o benefício. Então venho aqui relamar aquilo que a lei me garante por direito. Fico no aguardo",Não consigo a liberação do passe livre
 25/07/16 às 21h48,ID: 19950259,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/nao-tem-respeito_xB30b1mZ0yKP_wT3/, São Paulo - SP,onibos  em mal estado so chega atrasado nos pontos faz tempo que nao troca os onibos linha 323 sempre faço uma reclamaçao mas nao vale de nada por favor me ajude essa linha ea que mais quebra os carros,nao tem respeito
 25/07/16 às 17h05,ID: 19943443,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/a-quantidade-de-onibus-nao-atende-a-demanda_7RTFcjqAkrfunwAg/, Itapecerica da Serra - SP,"A linha 531, é uma vergonha para quem mora nos bairros, que ele atende, passa se nao me engano de 20 e 20 minutos no horario de pico....e conforme vai ficando mais tarde a qtda de onibus vai diminuindo..a fila é imensa do ônibus, todos os dias e todo o tempo o onibus esta lotadoooo nao tem nem como entrar....as pessoas vão amassadas, todos os dias o povo cansado do serviço e pra conseguir chegar mais cedo em casa tem que ir amassado, é uma falta de respeito a sociedade, pois pagamos impostos para que tenhamos  pelo menos um transporte de qualidade ...mas para Itapecerica da serra parece impossivel....a quantidade de onibus nao atende a quantidade de pessoas....pelo menos poderiam colocar nos horarios de pico mais onibus (expresso)...como acontece na linha parque paraíso, além do onibus dar uma volta imensa no bairro do chacara sta maria...para chegar no Recreio Primavera.....todos os dias a fila é imensa....o povo vai enganchado e amassado para poder chegar em casa mais cedo....merecemos, somos dignos de pelo menos um transporte adequado incluindo mais onibus na linha....pois somos trabalhadores...e não merecemos esse tipo de tratamento....pois o onibus é do povo...pagamos por isso...que nao é nada barato....LINHA 531 É UMA VERGONHA....",A QUANTIDADE DE ONIBUS NAO ATENDE A DEMANDA
 25/07/16 às 16h08,ID: 19941587,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/passe-livre_9nmCtTyFCpkE4haZ/, Guarulhos - SP,"Boa tarde,no ano de 2015 consegui o Passe Livre devido eu ser participante do FIES e ter baixa renda, utilizei durante todo o ano sem problemas, porém neste ano a EMTU não permitiu a revalidação e alegou que eu não tenho direito ao beneficio por residir e estudar na mesma cidade. A lei referente ao Passe Livre não impede que quem mora e estuda na mesma cidade não tenha direito ao beneficio. Entrei em contato com a EMTU e a mesma alegou que em 2015 eu só tive direito ao Passe Livre porque a EMTU estava sem tempo para fazer alguns ajustes no beneficio devido a nova lei do Passe Livre e deixou eu utilizar o beneficio em 2015. Isso é totalmente incoerente, gostaria que a EMTU se manifestasse pois há muitas pessoas com esse mesmo problema.",Passe Livre
 25/07/16 às 09h41,ID: 19928733,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/desrespeito-e-falta-de-educacao-e-responsabilidade_07fF-gXdLeEsyx-w/, Campinas - SP,"SOLICITO PROVIDENCIAS A RESPEITO DA FALTA DE COMPROMETIMENTO E RESPEITO DE ALGUNS MOTORISTAS E COBRADORES DA LINHA 699 POIS PELA SEGUNDA VEZ SOU VÍTIMA DA IRRESPONSABILIDADE DO MOTORISTA QUE NÃO PARA NO PONTO SOLICITADO  E AS VEZES MUDA A ROTA POR CONTA PRÓPRIA E QUANDO RECLAMEI O COBRADOR MAU EDUCADO ME AGREDIU COM PALAVRAS DE BAIXO CALÃO.ESTA ATITUDE IRRESPONSÁVEL ALÉM DE CARACTERIZAR DANOS MORAIS AINDA ME OBRIGA A PAGAR NOVA PASSAGEM DE VOLTA POIS TENHO QUE PAGAR OUTRA PASSAGEM DE RETORNO.INFORMO QUE NÃO É A PRIMEIRA VEZ QUE ACONTECE E QUE SÃO OS MESMOS FUNCIONÁRIOS ,TRABALHO A NOITE E PEGO O ÔNIBUS PELA MANHÃ E COMO TAMBÉM NÃO TÊEM HORÁRIO CERTO , NESTA DATA EMBARQUEI 25/07/2016 AS 7:10 NO PONTO DO POLIESPORTIVO HORTOLÂNDIA LINHA 699.CONTO COM O BOM SENSO DOS RESPONSÁVEIS SOMOS USUÁRIOS PAGAMOS UMA TARIFA ALTA PELO PÉSSIMO SERVIÇO PRESTADO E AINDA TEMOS QUE NOS SUJEITAR A PESSOAS QUE NÃO TEM PERFIL SEQUER PARA TRABALHAR EM POCILGAS OU CURRAIS.OBS. É A SEGUNDA VEZ QUE OCORRE E SEMPRE COM OS MESMOS FUNCIONÁRIOS.",DESRESPEITO  E FALTA DE EDUCAÇÃO E  RESPONSABILIDADE
 22/07/16 às 14h00,ID: 19898297,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/problema-desembarque-trolebus_S9zvVVjuE1Cd4hSz/, São Bernardo do Campo - SP,"MetraLinha 287 pParada vera cruzSentido santo andreVeiculo 5437Horário 18hsData ocorrência 18/7/16veiculo articulado parou no ponto em frente a parada vera cruz na lucas nogueira garcez em sbc para desembarque, mas eu estava na ultima porta,não dava para descer porque esta porta estava em frente a uma mureta, não dando acesso para descer com segurança, vi que vaárias pessoas pularam a mureta e poderia ocasionar um acidente. Eu como trabalho de salto e sei os riscos, não sai. Motorista fechou as portas, depois seguiu mais pra frente, para embarcar as pessoas nesta mesma parada vera cruz mas o motorista não reabriu as portas para desembarque. Tive que gritar varias vezes para ele abrir.Os motorista não são treinados, para abrir as portas no embarque/desembarque somente qdo as pessoas tenham acesso seguro para descer? as portas tem que ser abertas nos pontos corretos? não conseguimos descer onde tem muretas ou jardins, podendo ocasionar acidentesSITE EMTU PARA RECLAMAÇÃO NAO FUNCIONA E NEM O FAX DELES",PROBLEMA DESEMBARQUE TROLEBUS
 22/07/16 às 13h18,ID: 19897293,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/atraso-na-entrega_MCTuKTrVYAVlas-c/, São Vicente - SP,"Fui carregar o cartão escolar do meu filho no início de junho e a funcionária recolheu a cartela  dizendo que teria que ser trocada pela nova cartela da BR Mobilidade.Pediu que eu retornasse a partir do dia 04/07. Desde então, eu vou a esta empresa para buscar a nova cartela e sempre me dão a mesma resposta: SÓ NA SEGUNDA FEIRA, eu já estou cansada de ir nesta droga de empresa, ficar na fila, esperar a funcionária consultar no terminal e me dar a mesma resposta. Semana que vem termina as férias e eu não consigo retirar a nova cartela",atraso na entrega
 20/07/16 às 11h59,ID: 19848075,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/revalidacao-bom-escolar_cn3O2bCyEf0CZhbU/, São Paulo - SP,"Estou em processo de revalidação a mais de um mês. Fiz todo o procedimento corretamente e até paguei o boleto.Aguardei alguns dias e disseram que minha situação era inconsistente, meu endereço não estava de acordo com o cadastro na universidade.Então enviei os documentos necessários. Depois de mais de uma semana de espera, disseram que o comprovante de residência não era adequado. OK, enviei novamente tudo, e até declaração assinada em cartório. Já se passou mais de uma semana e nada! Quem depende do cartão escolar sabe que não é fácil, estou pagando a passagem no valor inteiro em dinheiro. Sou estudante e estagiário, não tenho condições de bancar esse valor!!",Revalidação BOM Escolar
 20/07/16 às 00h39,ID: 19840957,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/cartao-nao-chega-faz-6-meses_hQ_BJ1snoUfRZthR/, São Bernardo do Campo - SP,"Solicitei um cartão bom em minha faculdade que já não é barata no começo do ano, estou em férias e até agora não chegou o cartão!! isso é um absurdo! vou terminar meu curso de 5 anos e ainda não chegou! não consigo ir á faculdade por conta disso, todo mês 160 reais, sendo que com o cartão que deveria ser meu direito, não pagaria nada!! isso é um absurdo, se não resolverem aqui que é bem provável, vou resolver no procon e buscar meus direitos.",Cartão não chega faz 6 meses.
 19/07/16 às 16h00,ID: 19830035,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/estou-sendo_LNYQGdkCXmVrD6Uu/, Taboão da Serra - SP,"No Mês de Maio comecei  a estudar no Senac Taboão da Serra( técnico de enfermagem) há duas semanas iniciadas do curso me mudei de residência (morar com uma amiga) Motivos de desemprego.Fui até a secretária do Senac para me informar sobre o bilhete escolar da EMTU. já que eu era antiga moradora de Taboão não precisava solicitar até o exato momento.Fui informada sobre todo o procedimento, para adquirir o bilhete escolar, realizei o pagamento de 19,25$ e fiquei aguardando. Passado alguns dias fui até uma loja do Bom. E fui informada que meus dados estavam inconsistentes. Me pediram para enviar um novo comprovante residencia para o e-mail  da EMTU e a sim foi feito. No mesmo dia recebi um e-mail de confirmação do recebimento do comprovante. Mas não me informaram que a EMTU não aceita comprovantes de faturas pessoais ex:cartões. Então como solicitado me coloquei no aguarde de 20 dias utéis. Passado um mês que si deu na data de hoje recebi um e-mail da EMTU me informando que não aceitam comprovantes que não seja de luz,agua ou telefone em nome do aluno ou de seus pais. Só que eu não moro como meus pais e a casa que eu estou morando atualmente é alugada.Por esse motivo eu e minha amiga não temos nada que não seja conta própria como comprovante de endereço.Isso me pune de adquirir um bilhete escolar que por lei tenho direito. Quer dizer então que si eu não tiver essas contas citadas a cima como comprovante vou ter que ser [editado pelo Reclame Aqui]  Estou tendo problemas de faltas no meu curso por não ter recebido meu bilhete escolar que me ajudaria muito. Isso a constituição me dá como direito de estudante.Ou a EMTU não respeita isso. Por que a EMTU nós faz realizar o pagamento do bilheto para depois não liberar nosso bilhete, não é a primeira vez que pago e tenho problemas. Peço a ajuda do reclame aqui para que eu consiga resolver essa situação. Não quero ter que deixar de estudar devido não como me loco mover. Estou desempregada e dependo desse bilhete para continuar meus estudos.Confio na ética da empresa EMTU para rever minha situação.Grata",Estou sendo  [editado pelo Reclame Aqui]
 19/07/16 às 12h46,ID: 19824020,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/sem-horarios_19824020/, Ferraz de Vasconcelos - SP,Péssimo. .Não tem horário.  Linha 327sem horários não de sábado tem um único fazendo ida e vinda do metrô Itaquera. Somos trabalhadores pagamos caro por um serviço péssimo sem compromisso. Tem muito pra melhorar.  Tem que ser multado pra sentir no bolso oq nós trabalhadores sentimos ao chegarmos atrasados. Ao ter q fazer trajeto q demora o dobro. Sendo que tem onibus mas ele simplesmente não cumpre com seu trabalho. Revolta de depender desse lixo,Sem horarios
 18/07/16 às 18h56,ID: 19808639,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/7-meses-aguardando-o-bilhete_IMz3TgZ6BD4HCQoE/, Guarulhos - SP,"Sou aluna da UNICID e em janeiro solicitei meu bilhete de estudante BOM. Deixei toda a documentação solicitada na Universidade e depois de 2 meses recebi um email da EMTU dizendo que meu comprovante estava desatualizado, pois como pedi em janeiro, meu comprovante de residência era de Dezembro 2015. Encaminhei a documentação atualizada, por email, e até o momento não tenho mais resposta nenhuma sobre meu cartão. Tive que durante todo o semestre pagar a passagem no valor integral para poder ir e vir da faculdade!Por favor, me ajudem... Preciso do Bilhete!",7 MESES AGUARDANDO O BILHETE!!!
 18/07/16 às 14h52,ID: 19801073,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/requisicao-de-passe-escolar_K-hO5kyv59BNRHsY/, Diadema - SP,"Boa tarde, falo em nome de Alicia Rodrigues da Silva, CPF: 458.724.048-67ela fez uma solicitação para o passe escolar, pois vai iniciar seus estudos no segundo semestre, e ela reside no bairro jardim rubilene (próximo ao guacuri) e a instituição que ela irá estudar (U. São Judas) fica na Moóca, são mais de 20km e ao todo 6 conduções ida e volta, com baldeações e etc para chegar, e quando ela foi fazer a solicitação foi negada, pois segundo os requisitos gerais dessa instituição, o solicitante não pode residir no mesmo município em que vai estudar, e isso é um absurdo com um município tão extenso como SP, e pra piorar, não conseguimos entrar em contato por nenhum canal dessa inescrupulosa empresa....",REQUISIÇÃO DE PASSE ESCOLAR
 18/07/16 às 14h45,ID: 19800819,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/mau-estado-do-conservacao-dos-onibus-da-empresa-reunidas_yg5fz6n_q1vp_h_p/, Dourado - SP,"Os veículos que servem os municípios de Jau/SP e Dourado/SP e fazem as viagem ate a cidade de São Paulo/SP estão em precário estados, ar condicionados não funciona, banheiros com falta de água em seus reservatórios de descarga, mau cheio, ou seja o cheiro do banheiro fica dentro de todo o ônibus, alguns acentos, banco estadão quebrados o encosto isto faz com que a viagem se torne a pior possível, este fato esta se repedindo já algum tempo e a empresa nada faz para melhorar o serviços, o valor pago não corresponde a prestação de serviço que deveria ser prestado..",Mau estado do conservação dos ônibus da Empresa Reunidas
 15/07/16 às 16h36,ID: 19762823,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/nao-existe-integracao-trem-onibus__UdF39qCbI_cXPZn/, Barueri - SP,"Ao sair da estação de trem Berrini e fazer integração com o ônibus da EMTU, descobri que não existe integração.A integração consiste em você de baixo de sol ou chuva, andar 3 quadras até a avenida Eng. Luis Carlos Berrini e procurar um ponto de ônibus.Onde esta a integração?Na estação de trem não existe ponto, quer dizer existe, porem esta inativo, não passa ônibus e se quer tem um aviso.",Não existe integração trem/ônibus
 15/07/16 às 09h11,ID: 19750739,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/superlotacao-e-perigo_M_8MHLrlFx_rH519/, Guarujá - SP,"Além de minha sobrinha descrever todo problema é descaso que vem acontecendo vindo em um ônibus sentada no painel ao lado do motorista, só estão circulando microônibus principalmente nos horários de pico que é um absurdo e com isso os motoristas não param nos pontos de ônibus, trabalho na 9 de abril e tenho funcionários que saem as 4 e só estão conseguindo pegar ônibus das 18 horas pois além de estarem fora do horário que está no site o mesmo não para. Até quando isso. O preço abusivo e ainda temos que aguardar isso. É proibido transitar em rodovia com passageiros em pé. Já não possuímos cinto de segurança e ainda temos que passar por isso. Por favor tomem uma atitude.Toda população precisa ter conforto e segurança.Aguardo uma resposta plausível.",Superlotação e perigo
 14/07/16 às 21h53,ID: 19746859,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/telefone-nao-atende_Yn1oQ-5hQfrzAk_V/, São Paulo - SP,"Preciso fazer uma reclamação de ônibus clandestinos e o telefone da EMTU 08007240555, não atende.",Telefone não atende
 14/07/16 às 10h52,ID: 19729959,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/nao-consigo-carregar-o-bilhete-de-estudante-da-minha-filha_qg3PwC2LN4sMlI-o/, Embu - SP,"Fiz a revalidação em Janeiro de 2016, paguei o boleto no banco e agora depois de 6 meses, quando fui carregar o bilhete consta bloqueado, e no site informa que a revalidação foi indeferida porque o valor pago foi divergente. Não consigo falar no telefone que consta no site pois ninguém atende, isso porque estou tentando a mais de 2 semanas e varias vezes por dia.Preciso saber o motivo do indeferimento pois o boleto foi impresso direto no site e pago no valor que eles mandaram. Até o mês 05 realizei as recargas normalmente.",Não consigo carregar o bilhete de estudante da minha filha
 13/07/16 às 18h19,ID: 19718219,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/motoristas-nao-param-no-ponto_IW3lulT_O2LU59kq/, Taboão da Serra - SP,"Dois dias, não um só, dois, em menos de uma semana, os senhores Motoristas, da linha 089 sentido Pirajussara, não param no Ponto, simplesmente na velocidade que vem, se ninguém for descer, o obrigando a parar no ponto, eles não param. Parece que estamos tendo um serviço de graça, onde somos atendidos de forma aspera. Por favor. Pagamos pelo serviço e o mínimo que pedimos é respeito. Depois de 30 minutos em ambos os dias aguardando, o primeiro não para porque esta cheio, indicando que vem um mais vazio atrás e, quando este mais vazio chega, ele simplesmente não para. Conforme foto anexada com hora, data e local onde os mesmos aconteceram. Espero alguma providência, sendo que esta não é a primeira reclamação que faço, não será a última e ninguém nunca respondeu, mostrando assim que a falta de respeito começa dentro da empresa.",Motoristas Não Param No Ponto
 13/07/16 às 17h38,ID: 19717261,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/passe-escolar_-5VCqZgrm5li9140/, Diadema - SP,"Boa Tarde, desde de fev/2016 estou tentando pegar o passe escolar, já enviei diversas vezes o comprovante de residencia e me falam em 20 dias, já se passaram muitos dias e até agora nada. A minha filha vai terminar o curso e não conseguimos o passe, peço a gentileza de agilizar. Os dados estão todos corretos, a faculdade diz que com ela está tudo correto.Segue abaixo os dados:BRUNA CAMPOS DE CARVALHORequisição BOM ESCOLAR nº 4.397.985 - Meia Tarifa (Estudante)   Efetuada em 25/02/2016 12:07:35 FACULDADES METROPOLITANAS UNIDAS-FMU-LIBERDADELinhas Intermunicipais: 287 (METRA) SANTO ANDRE (TERMINAL METROPOLITANO SANTO ANDRE OESTE) - DIADEMA (TERMINAL METROPOLITANO DIADEMA)431 (RIACHO GRANDE) SAO BERNARDO DO CAMPO (JARDIM LAS PALMAS) - SAO PAULO (TERMINAL SACOMA)",Passe Escolar
 12/07/16 às 13h02,ID: 19682237,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/cobradora-do-onibus-extremamente-grosseira_FzfRb3MWRz3IZnIE/, Osasco - SP,"Sábado dia 09/07, por volta das 10:35 estava no ônibus 032 helena maria número do ônibus 00350 com meu marido e filha de 8 meses. Fui pagar a passagem um pouco antes de chegar o ponto e a cobradora disse que só poderia descer pela frente quem estava com a criança no colo, eu estranhei o fato, pois todos os onibus que eu pego, o cobrador diz ao motorista , estou girando a catraca pro casal com a criança. Pois bem, eu disse apenas que essa era a primeira vez que estava acontecendo isso e talz e a IGNORANTE da cobradora foi super grossa desde que me dirigiu a palavra falando sobre descer pela frente, disse que se eu quisesse reclamar pra alguém, que fosse reclamar com a empresa e que ela não iria aturar eu reclamando com ela. Peço que por favor, se for possível encontrem essa cobradora MAU EDUCADA e tomem providências, pois foi ridícula a cena e se ela não está feliz em trabalhar ali, que de lugar para outra pessoa que precise e faça o serviço dignamente.",COBRADORA DO ÔNIBUS EXTREMAMENTE GROSSEIRA
 12/07/16 às 10h30,ID: 19676697,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/revalidacao-de-passe-livre-em-agosto-as-aulas-comecam-ainda-em-julho-de-20_MzjZ2FL2ZkQg3Zow/, São Paulo - SP,"Bom dia.Tenho uma dúvida: a revalidação de passe libre do bilhete BOM em SP, só ocorrerá a partir de Agosto de 2016 ?Sabem que demora mais de 15 dias para reconhecerem o pagamento e liberarem o benefício, neste intervalo a EMTU pagará os meus gastos com condução? Pois desta forma pedirei em uma ação ao juizado especial civil para que a EMTU seja responsabilizada com meus gastos de condução, tendo em vista que as aulas nas faculdades de SP começam ainda neste mês, e não em Agosto.Aguardo o retorno.Att,",Revalidação de passe livre em Agosto: as aulas começam ainda em Julho de 2016
 11/07/16 às 19h02,ID: 19664985,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/descaso_Qt1em8uOm_UNiFDt/, São Vicente - SP,"Estou tentando, através dos canais, sites e telefones da EMTU, BR Mobilidade, Viação Piracicabana, para obter informações sobre como proceder para fazer o cartão transporte para Deficiente. Primeiro ninguém atende o 0800 de nenhum dos três citados,acima, segundo, o site não informa nada à respeito, apenas para Sênior e Estudandes. Sem mais, aguardando retorno!",Descaso!
 09/07/16 às 16h35,ID: 19633301,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/nao-tem-onibus-rodando-no-feriado_hzTT5VwUtIUl85zd/, Guarulhos - SP,"Hoje dia 09/07/2016 feriado,fiquei esperando o ônibus da linha 443 metrô Penha por cerca de 2 horas e não estava rodando nenhum,perdi meu dia de trabalho e estou me sentindo [editado pelo Reclame Aqui] por esperar perder meu tempo e descontado por depender de transporte.",Não tem ônibus rodando no feriado
 07/07/16 às 21h49,ID: 19604891,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/emtu-nao-concede-meu-passe_HGvDEE3L69lfM6wo/, Osasco - SP,"Sou aluno da Universidade de São Paulo e tenho direito ao passse-livre por ser estudante (carente) de instituição pública. Há quase dois meses preenchi meu formulário e paguei o boleto pra ter direito ao passe. Um erro, pois até agora nada. Encaminhei minha documentação e não obtive resposta alguma dessa empresa. Eu não aguento mais. Por enquanto, estou de férias, mas estou a imaginar como será minha vida sem meu passe, já que não tenho dinheiro pra ir, sequer, à esquina. EMTU é uma vergonha.",EMTU não concede meu passe
 07/07/16 às 20h15,ID: 19602985,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/nao-posso-carregar-meu-cartao-bom_7RkG0dTlUFY2cbSg/, Santo André - SP,"tenho o cartão bom que uso para trabalhar diariamente, estou com 5 recargas bloqueadas e o saldo não é disponibilizado no meu cartão pois segundo a atendente do Posto Bom de São Bernardo do Campo é a EMTU que está segurando minhas recargas e que eles do Bom não podiam fazer nada.Duvida, se o dinheiro é meu por qual motivo a EMTU se ve no direito de segurar ele e não disponibilizar para meu uso no meu cartão ? Quem deu o direito para ela segurar meu dinheiro e decidir quando ele será disponibilizado ou não para meu uso ? exijo uma explicação da EMTU",Não posso carregar meu cartão Bom
 07/07/16 às 13h40,ID: 19593101,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/pessimo-profissional_BXgAVMBY83qKAvkT/, Guarulhos - SP,"Conduzia meu veículo sentido Centro de Guarulhos ontem, dia 06/07 , no momento em que freei meu carro devido ao trânsito, foi quando o ônibus de prefixo 38735, que vinha logo atrás que por sinal sempre acelerando parecendo estar com muita pressa, não teve tempo de frear e veio a colidir na traseira do meu veículo, vindo a danificar o para-choquem a placa e a porta do porta mala. Pedi para o motorista encostar para conversarmos e ele foi super ignorante, nem se quer retirou os óculos escuros, me apresentei e ele não me falou o nome e estava sem o crachá. Não foi exatamente um mau atendimento, foi um PÉSSIMO atendimento do funcionário, o mesmo falando que eu estava errada e ainda no telefone me disse que: A garagem disse pra eu fazer o meu boletim de ocorrência e você fazer o seu. Logo depois me virou as costas não quis conversar comigo como qualquer outra pessoa faria, , subiu no ônibus e foi terminar a sua viagem. Assim que ele seguiu sua viagem, eu fui diretamente para o Batalhão da Policia Militar na praça 8 de Dezembro fiz o boletim de ocorrência, tentei entrar em contato com a empresa, tentei o disk denuncia 181, mas não adiantou nada. Estou entrando em contato, pois quero solucionar o meu problema.",Péssimo profissional
 05/07/16 às 13h15,ID: 19541959,https://www.reclameaqui.com.br/empresa-metropolitana-de-transportes-urbanos-emtu-sao-paulo/revalidacao-de-endereco-passe-livre_RmsRqwKpL2Wu4_22/, Taboão da Serra - SP,"NO DIA 12/05/2016 FIZ A PRIMEIRA SOLICITAÇÃO DO PASSE LIVRE ESCOLAR DA QUAL TENHO DIREITO, AGUARDEI O TEMPO DETERMINADO PARA CONSTAR NO SISTEMA. PASSANDO UNS DIAS FUI ACOMPANHAR O ANDAMENTO E ESTAVA CONSTANDO INCONSISTENTE REFERENTE AOS DADOS INCORRETOS DE ENDEREÇO, A EMTU PEDIU PARA EU MANDAR UM E-MAIL ANEXO O COMPROVANTE DE ENDEREÇO E RG PARA passeescolar@emtu.sp.gov.br, FIZ CONFORME O PEDIDO, MAIS NENHUMA RESPOSTA, DEPOIS DE VÁRIOS E-MAIL ENVIADOS APENAS OBTIVE UMA RESPOSTA NA DATA DE 30/06/2016 : DE QUE TINHAM RECEBIDO O E-MAIL E QUE ERA PARA AGUARDAR E ACOMPANHAR NO SITE DA EMTU, ESTOU ACOMPANHANDO TODOS OS DIAS. POREM AINDA CONSTA INCONSISTENTE. LIGUEI VARIAS VEZES PARA TENTAR RESOLVER A SITUAÇÃO NO NUMERO 0800 724 0555 O NÚMERO SÓ CHAMA E NINGUÉM ATENDE. ESTOU SEM UTILIZAR MEU BILHETE ESCOLAR EMTU, PORQUE ESTA BLOQUEADO DESDE O DIA EM QUE FIZ A SOLICITAÇÃO. POR FAVOR ESPERO QUE RESOLVAM A SITUAÇÃO, ESTOU SENDO PREJUDICADA POR ISSO.",REVALIDAÇÃO DE ENDEREÇO PASSE LIVRE
